filter_company,date,filter_employee_title,filter_city,filter_country,employee_status,review_title,weight,metric_rating_overall,metric_rating_balance,metric_rating_culture,metric_rating_career,metric_rating_comp,metric_rating_mgmt,review_title_knowledge,review_title_power,review_title_respect,review_title_trust,review_title_social_support,review_title_romance,review_title_similarity,review_title_identity,metric_review_title_fun,review_title_conflict,pros_knowledge,pros_power,pros_respect,pros_trust,pros_social_support,pros_romance,pros_similarity,pros_identity,pros_fun,pros_conflict,cons_knowledge,cons_power,cons_respect,cons_trust,cons_social_support,cons_romance,cons_similarity,cons_identity,cons_fun,cons_conflict
huawei,2017-11,,Casablanca,Morocco,Senior Service Delivery Manager in Casablanca,career development,3,3,3,3,3,3,3,0.5244823694,0.5428173542,0.46135813,0.4919642806,0.5004612207,0.5407137275,0.48040241,0.4992756546,0.4229443967,0.4413414598,0.995411098,0.1940399557,0.05541213229,8.42E-07,0.001024656347,0.003305685474,0.003857524833,0.2547665834,0.04472105578,0.00091614743,0.9929700494,0.02818171866,0.05980044976,5.72E-07,0.1056592017,0.0004087737179,0.9954166412,0.4292531312,0.1421362758,0.02808769234
huawei,2017-12,Senior Product Manager,"San Francisco, CA",United States,Former Employee,No Value For Human Life,3,1,1,1,3,5,1,0.5643684268,0.5391520262,0.503551662,0.4418866336,0.3821196854,0.2833492458,0.4487351477,0.4937183261,0.3099325597,0.4370234907,0.9607153535,0.8374473453,0.142648086,0.5607812405,0.06718566269,0.004872580059,0.2876748741,0.3528391123,0.3721364141,0.1606914848,0.9956117868,0.9841715693,0.04598789662,7.92E-07,0.0007552296156,0.0001264366001,0.003591890214,0.3573637009,0.03183701262,0.04944716021
huawei,2017-11,Engineer,"Ottawa, ON",Canada,Former Employee,Good for new graduates,4,2,1,1,2,3,2,0.4886321425,0.4874897301,0.6215502024,0.5798856616,0.5870832205,0.1394897699,0.4770822525,0.4252380431,0.5065920949,0.2220261991,0.5445453525,0.433635354,0.617452383,0.6692203879,0.6286171675,0.03100839444,0.5032172203,0.4081467092,0.5278557539,0.1134603471,0.4922834337,0.4920011759,0.591933012,0.4815210402,0.5986761451,0.09815445542,0.4234348238,0.4223538637,0.3679303527,0.619519949
huawei,2017-12,,Düsseldorf,Germany,Former Employee,Never mind local standards,4,1,1,1,1,3,1,0.4541165531,0.5647963285,0.4702506661,0.5393565297,0.4781297147,0.1692559868,0.460177809,0.5044494271,0.3904179633,0.4470499158,0.650056541,0.4071323276,0.3152839839,0.5931087136,0.3779774904,0.02100978233,0.4052070379,0.4702636898,0.2401488274,0.1553707421,0.9954881072,0.01638998277,0.05896319449,7.93E-07,0.0007353121182,8.05E-05,0.003772267373,0.5222731233,0.01269619633,0.301397115
huawei,2017-12,,Düsseldorf,Germany,Former Employee,Stay away from Huawei GmbH,4,1,1,1,1,1,1,0.5928065181,0.6711123586,0.4347946644,0.4623916745,0.4627340138,0.03701558337,0.4629077613,0.4218989313,0.34533903,0.4408764243,0.2811051905,0.2698665261,0.2144116312,0.1552709192,0.5459614992,0.0002322295913,0.3553645611,0.4927479327,0.1117830276,0.4988872111,0.9955496788,0.01663090289,0.0661701858,8.00E-07,0.0007839932805,0.0005978930276,0.9972361922,0.3371016979,0.1198520064,0.08055013418
huawei,2017-11,Senior Java Software Engineer,"Beijing, Beijing",China,Former Employee,Good company but work hard,4,4,2,4,4,4,4,0.4916025698,0.5336681604,0.5391232967,0.619129777,0.5783173442,0.1581550241,0.4795135558,0.4640078247,0.4968989193,0.1921901554,0.5133662224,0.1850967556,0.4262726009,0.8129822612,0.6979923844,0.01072282344,0.3836193979,0.3415717781,0.3732810616,0.06785432249,0.6550408602,0.5566916466,0.4634494781,0.3326882124,0.6044225097,0.03224268183,0.4492797256,0.3897896707,0.3630372882,0.2787283659
huawei,2017-10,RF Engineer,"Xianyang, Shaanxi",,Former Employee,RF Engnieer,5,4,4,4,4,4,4,0.5715001822,0.5069639087,0.5012415051,0.4808580577,0.4470567107,0.1101641655,0.4447819889,0.4687561095,0.2400596589,0.4965851307,0.5432117581,0.5319671631,0.4351467788,0.4436309934,0.5623319745,0.05092462897,0.4110778868,0.4484032989,0.5195071101,0.3585250974,0.4855517149,0.3689282835,0.5675672889,0.6944127679,0.6796862483,0.03824033961,0.4158532619,0.4247869551,0.257773906,0.2190654874
huawei,2017-11,,,,Current Employee,Awsome,5,5,,,,,,0.4700398743,0.4948063791,0.5443759561,0.4903590679,0.4792945683,0.5234856009,0.4907094836,0.4651744962,0.5994119048,0.5130164623,0.3930369616,0.4261010885,0.5053237081,0.5081425905,0.4498190582,0.4600275457,0.4964957833,0.5195130706,0.6298111677,0.4294623435,0.3832174242,0.3770940304,0.5273195505,0.3436090946,0.5256774426,0.1382458061,0.3778252304,0.4221054614,0.6048125029,0.4932578206
huawei,2017-11,Technical Support Engineer,Cairo,Egypt,Former Employee,Technical support salary,5,2,1,2,2,1,1,0.5447251201,0.608528316,0.4953274429,0.4862672389,0.5462032557,0.2009472549,0.4548718333,0.4527786374,0.3777589798,0.3938084245,0.6143535376,0.5477586389,0.4345604479,0.5570544004,0.4513415992,0.06046126038,0.5231074095,0.5132170916,0.307775408,0.4474183023,0.5725488067,0.4410373569,0.3269118965,0.3901016712,0.3899703324,0.03762243688,0.5480396748,0.4904979765,0.3678535819,0.5337898135
huawei,2017-11,Tech Lead,Bangalore,India,Former Employee,average company,5,3,2,2,3,4,3,0.5631335974,0.5702065825,0.4509205818,0.4836956561,0.4271784425,0.3428103626,0.4978345633,0.4831818938,0.4902906418,0.4649808407,0.840156734,0.04943494871,0.1173910722,0.8841723204,0.7959750891,0.0002768216655,0.2250472605,0.316049248,0.02070325613,0.02369604632,0.7724205256,0.8344867826,0.1931563169,0.8171672821,0.1025348455,8.29E-05,0.4621615708,0.4153054655,0.03671599925,0.3604453802
huawei,2017-11,,,,Former Employee,Senior software engineer,5,2,1,1,2,3,1,0.5981355309,0.5783759952,0.4498080015,0.476573348,0.4803035557,0.2155137509,0.4639924169,0.4810082018,0.5978659987,0.3712934256,0.5139434934,0.4218279123,0.5224562287,0.4990464747,0.5578890443,0.007017238997,0.4743783176,0.3698070943,0.5648750663,0.237191081,0.5016881227,0.5054825544,0.4344244599,0.5399897695,0.5643401146,0.5668897629,0.479965359,0.4546182752,0.4951573908,0.3780811727
huawei,2017-11,,,,Current Employee,Culture,5,2,1,1,4,5,2,0.5195472836,0.5068829656,0.4822686613,0.4895246029,0.4749616981,0.462646842,0.4669379294,0.5570149422,0.4120192528,0.5509787202,0.6303980947,0.5005994439,0.5036469102,0.3498073518,0.4839250743,0.1469427645,0.3955521882,0.4149968624,0.3448437154,0.1763698608,0.5580909252,0.2727099359,0.3980914652,0.4929272234,0.4072122276,0.006736580282,0.396904707,0.6170965433,0.2637889385,0.5485619307
huawei,2017-11,Software Engineer,Istanbul,Turkey,Former Employee,Software Engineer,5,3,2,2,4,3,2,0.5592759252,0.5870733857,0.4455895424,0.4830094576,0.4841565192,0.2878818512,0.4683680236,0.4914045632,0.5913158655,0.4188531339,0.7758415937,0.6542333961,0.5057602525,0.4878698587,0.4603957832,0.01564837806,0.442956984,0.514564395,0.4202452004,0.1326263845,0.55690521,0.4159450233,0.4612370133,0.6998232007,0.6562523246,0.4199562669,0.3895483911,0.4424188733,0.3427918851,0.1209231615
huawei,2017-10,,,,Current Employee,Good place,5,5,3,4,5,5,4,0.4713379443,0.4847632051,0.5298804641,0.5201438069,0.5398672223,0.410908401,0.4947004616,0.4970002174,0.6267308593,0.3847156465,0.5836718082,0.2808131278,0.2652884722,0.362233907,0.6232677698,0.0003434482787,0.4300370812,0.412070483,0.1789725721,0.06102451682,0.6230624914,0.5938978195,0.2940238416,0.1936516166,0.6148961186,0.1007160544,0.3835594654,0.406860888,0.2532303035,0.08864939213
huawei,2017-11,,Paris,France,Former Employee,believe me.. stay away from this company,3,2,1,1,2,3,1,0.4294869602,0.6050068736,0.4451574683,0.6530192494,0.5849558711,0.1278265715,0.4922021925,0.3661302626,0.4231491089,0.4034398198,0.7134519815,0.03710004315,0.09905026108,5.79E-07,0.9437319636,0.0003520549217,0.004739528056,0.3567894399,0.08636593074,0.002473054919,0.9951340556,0.01556443516,0.05303191766,5.73E-07,0.0008204429178,4.05E-05,0.004020136781,0.2321560085,0.09152556211,0.003262854181
huawei,2017-11,,Bangalore,India,Current Employee,"good for freshers, not for laterals",3,2,1,1,2,4,3,0.5343946218,0.298386395,0.6428284049,0.6840677261,0.5827761292,0.02256467752,0.433868587,0.4070622921,0.5398856401,0.2338651717,0.5699154139,0.3417235017,0.6577031612,0.6077713966,0.70787853,0.03676623106,0.5160092711,0.4445170164,0.461874187,0.09758374095,0.8544838428,0.02666973695,0.1885643899,0.7558623552,0.6533918977,0.01413149107,0.4086045027,0.5762127638,0.2852842212,0.1545729637
huawei,2017-10,,"Shenzhen, Guangdong",China,"Assistant in Shenzhen, Guangdong",GOOD HUAWEI,4,5,5,5,5,5,5,0.5076189637,0.4985944927,0.5263772607,0.4880925715,0.4930667579,0.4384664297,0.4562276304,0.4758966863,0.4771568775,0.4508091509,0.3387762308,0.3822062612,0.4285559952,0.5926238298,0.5186837316,0.07265850157,0.5299343467,0.5106070638,0.5841499567,0.4548664391,0.7974865437,0.8020620346,0.3721979558,0.276669085,0.3300058246,0.06818594784,0.2348304391,0.3661346138,0.334140569,0.1847383827
huawei,2017-10,,,,Current Employee,Consultant,3,4,3,4,4,4,4,0.5234113932,0.5429218411,0.4910310805,0.4882593453,0.4940367639,0.4282529354,0.4872772098,0.4833875,0.4846394658,0.4486723542,0.4638268948,0.4316492677,0.6694411635,0.5972543955,0.6501413584,0.2619989514,0.4104031026,0.4805163741,0.4072184861,0.2823225558,0.5801289678,0.5970579386,0.4967102706,0.6352649331,0.5217841268,0.4304956794,0.467368573,0.3702993989,0.472728014,0.1310651302
huawei,2017-10,Solutions Engineer,"Beijing, Beijing",China,Current Employee,competitive salary and bonus,4,4,3,3,5,5,4,0.5715559721,0.543697536,0.4822175801,0.5007222295,0.4542222917,0.3499265313,0.4168033004,0.4422569275,0.4778649807,0.3781710267,0.9743090272,0.01040998939,0.08908308297,0.7793616652,0.7865065336,0.0005694987485,0.04495033994,0.470177412,0.3196529448,0.0009287573048,0.9902774692,0.01343499683,0.04824724793,5.80E-07,0.4359571934,0.0003746319853,0.9223003983,0.4694300592,0.0437101908,0.007744729985
huawei,2017-11,,,,Former Employee,Tough to sell in the US market,4,2,2,2,2,2,2,0.5811165571,0.6360756159,0.3277084231,0.4646093845,0.4202708602,0.03101889044,0.4496465623,0.4313089848,0.345179975,0.3598009646,0.8362190723,0.632740438,0.2190233171,0.599860847,0.2936849892,0.002053230535,0.4860990345,0.5565646291,0.06493119895,0.1864930987,0.9778363705,0.9228259921,0.07087557763,5.74E-07,0.01739031635,9.84E-05,0.004785446916,0.5978845954,0.01741717756,0.237980634
huawei,2017-10,Software Engineer,Bangalore,India,Current Employee,Good for Engineer who just need job,4,4,2,3,3,5,2,0.4797375202,0.5023280978,0.5757866502,0.6571893692,0.6202530265,0.05968299508,0.4695036113,0.3413312733,0.6641952395,0.1590958685,0.8099421263,0.7943611145,0.1277831942,0.8884837031,0.5596590638,0.0001407964737,0.2400036007,0.3841030896,0.1615833044,0.01610068418,0.9711430073,0.2068185359,0.1528606117,0.9393399358,0.5284056067,0.0001924251992,0.05333437026,0.4457636178,0.02532159537,0.009788561612
huawei,2017-11,Senior Account Manager,"Valencia, Valencian Community",,Former Employee,Huawei Technologies Enterprise division,4,1,2,2,2,4,1,0.6442183852,0.6305468082,0.4409838021,0.5563661456,0.3913002312,0.05604397878,0.4799776673,0.5250172615,0.3414295912,0.3963862956,0.6924655437,0.5636700988,0.4585961103,0.6253712177,0.2925978601,0.005039739423,0.4819795787,0.6178594828,0.1661723405,0.4639147222,0.9901296496,0.9212058187,0.08286155015,0.6925231814,0.03659158945,0.00148212316,0.003906450234,0.5388696194,0.1099625304,0.5161395073
huawei,2017-10,,,,Current Employee,Telecom Giant,5,4,2,3,4,1,,0.5241203308,0.5361171365,0.4906939864,0.4827668071,0.4412122667,0.5081048608,0.4757971466,0.4729096889,0.3786774576,0.4980338216,0.6399224997,0.3543170989,0.6779103279,0.806208849,0.6140343547,0.002073143842,0.4140092432,0.5136637688,0.1354873925,0.03442277387,0.6194329858,0.3919331431,0.4416011572,0.5523803234,0.3603102565,0.2556126714,0.4288825095,0.6150000095,0.2462818772,0.2703772485
huawei,2017-10,,,,Former Employee,Assistant Product Manager,5,4,3,4,3,4,4,0.5606008768,0.5457908511,0.4639467299,0.4699600935,0.4273830652,0.2299501002,0.4609760642,0.4654644728,0.6575258374,0.3363187909,0.4169566035,0.160263449,0.6100337505,0.1657185405,0.6730625033,0.02641555481,0.3727826178,0.319596231,0.5691234469,0.04168150946,0.7267423272,0.5120689869,0.2380774617,0.1974100024,0.2885796428,0.006433879491,0.4921847582,0.5071080327,0.378965646,0.2915442586
huawei,2017-11,Software Engineer,Istanbul,Turkey,Current Employee,Do not come to Huawei if you are not junior level engineer,5,3,1,4,1,4,1,0.6002869606,0.7759696245,0.2361534834,0.2104196399,0.3724330664,0.01181251463,0.2428605109,0.4307165146,0.4614989758,0.6468907595,0.901008904,0.6627903581,0.2101237178,0.9349325299,0.3974991143,2.93E-05,0.2918370664,0.3382374942,0.06877879798,0.03420771658,0.9955661893,0.9749554396,0.03628060222,5.75E-07,0.002404137049,0.0001912742155,0.9909347892,0.2929445505,0.0856660381,0.4749957919
huawei,2017-11,Software Engineer,Istanbul,Turkey,Current Employee,Only acceptable for new graduate employees,5,2,1,1,1,3,1,0.5746539235,0.5963377357,0.4996022284,0.4986399412,0.4322120845,0.1265501678,0.4973023832,0.4649000466,0.3949306309,0.3447118998,0.9795570374,0.8949515224,0.1471704543,0.4307098687,0.1586646736,3.99E-05,0.09659012407,0.3191331625,0.07698836178,0.0140779689,0.9892306924,0.9506869912,0.1550104767,7.30E-07,0.004822086543,0.004714930896,0.00778090395,0.3476649225,0.2949127853,0.03927460685
huawei,2017-11,Research Engineer,"Kanata, ON",Canada,Former Employee,Just to get the market and transfer the technology,5,1,2,1,1,1,1,0.6663948894,0.5975964069,0.2381230146,0.24784109,0.4133993983,0.03572202474,0.3848842382,0.3765763938,0.2895612419,0.2534202635,0.6687298417,0.7125114202,0.3137000203,0.7550846338,0.2913277745,2.79E-05,0.3583225608,0.4901871383,0.04344560951,0.1537038535,0.9814105034,0.1886453778,0.1283391267,8.48E-07,0.1735996604,0.2292328179,0.009401366115,0.331810981,0.2989632785,0.1632893384
huawei,2017-10,,,,Current Employee,Multicultural experience,1,4,4,4,2,3,4,0.5488356948,0.5069953203,0.5143824816,0.4896581471,0.4969721735,0.2327490151,0.4825376272,0.5305142999,0.5579878092,0.481505394,0.8904294968,0.6348689198,0.3309321105,0.6208632588,0.3392341435,5.16E-05,0.3888596594,0.4963145256,0.02974794433,0.09666229039,0.7181264162,0.6778491735,0.3383790851,0.2564933896,0.3342299759,0.02612857893,0.3693655729,0.4793095887,0.1420990974,0.4811925292
huawei,2017-10,RF Engineer,Rio de Janeiro,Brazil,Current Employee,RF Engineer,3,4,1,2,4,4,2,0.5438832045,0.5665995479,0.4904471338,0.4801006615,0.4845661819,0.3321100771,0.4638322294,0.463108778,0.6302562356,0.4406697154,0.5325083733,0.3223235607,0.5695489645,0.584708333,0.6846995354,0.02497917414,0.4591252804,0.3997654617,0.4825133085,0.09310870618,0.5837801695,0.1769133955,0.4323501587,0.3480709791,0.4499715865,0.006878234912,0.3061150908,0.4537125528,0.1939888746,0.4760271609
huawei,2017-11,Software Engineer,Bangalore,India,Current Employee,Reviews,4,3,2,1,3,3,2,0.5030998588,0.5013383031,0.4996955991,0.4956415296,0.484272778,0.414100498,0.4891968668,0.482334882,0.5218165517,0.4926327765,0.4984600544,0.2793767452,0.4536197782,0.6602381468,0.6981707811,0.004667707253,0.3378713727,0.4317041039,0.2199457139,0.07699961215,0.5633894205,0.527063489,0.4223821759,0.6853146553,0.6561083794,0.1378371269,0.4248217344,0.5173561573,0.4448992014,0.3235674202
huawei,2017-11,,Bangalore,India,Current Employee,Senior engineer,4,1,1,1,1,1,1,0.5388054848,0.5537036657,0.4952646196,0.4794465601,0.4969324172,0.417640388,0.4816912115,0.4726654887,0.5743131638,0.4155339301,0.8223270178,0.01162351202,0.1741603762,7.89E-07,0.04629851133,0.02135005407,0.0201109685,0.2888093889,0.1334236115,0.05472461879,0.960542202,0.2505871356,0.115086332,8.13E-07,0.03985402733,0.0001844309299,0.03131338581,0.4527761936,0.04788994789,0.4687832892
huawei,2017-10,,,,Former Employee,senior software engineer and product manager,4,5,2,4,5,5,4,0.7338033915,0.6494109631,0.4383653402,0.5544424057,0.3511020243,0.02545285039,0.4321137071,0.4605403543,0.5528993011,0.16623272,0.4859278798,0.5959895849,0.4823590517,0.5851342678,0.5917694569,0.1021971107,0.4150752723,0.3972707093,0.5179766417,0.16337955,0.5356787443,0.3688918352,0.2490083724,0.6703733802,0.525292933,0.1603843123,0.4481070936,0.372416079,0.6159597635,0.4284546077
huawei,2017-11,Customer Service Manager,"Plano, TX",United States,Former Employee,Good Products - Poorly led Company,4,2,2,2,1,4,1,0.5919628739,0.4432373047,0.4654859006,0.5388354659,0.4261397123,0.01263285801,0.4548836648,0.4684706628,0.3417318463,0.3079102337,0.7567341328,0.4771105945,0.3614622653,0.5885491967,0.3874817491,5.21E-05,0.2787709534,0.447370857,0.05329373479,0.06273564696,0.9944676161,0.959575057,0.1063061133,5.72E-07,0.003217099002,0.0004024564696,0.009578253143,0.665583849,0.008264974691,0.09958164394
huawei,2017-10,Network Operations Specialist,"Caracas, Capital District",Venezuela,Former Employee,"For people who want to learn, excel and be proactive",4,4,3,4,5,4,4,0.6542209387,0.572909832,0.4889682233,0.8274492621,0.6636350155,0.01154297125,0.2688293457,0.385633558,0.2528916597,0.151179105,0.9953006506,0.02056425251,0.08771575987,8.08E-07,0.001440205495,0.009568509646,0.004122589715,0.4287514687,0.02183848061,0.004018176347,0.8587630391,0.5445318818,0.1543593854,0.8181985617,0.4741315246,2.69E-05,0.1605221182,0.4737246335,0.05954959616,0.3119215369
huawei,2017-11,,,,,"Good pay, bad culture",2,3,3,3,3,5,1,0.4624583721,0.3776407242,0.4644374549,0.4889207482,0.5495416522,0.03422509134,0.4437172711,0.515402317,0.435575664,0.559248209,0.5922474861,0.5188168287,0.507784307,0.390178293,0.5680334568,0.08890007436,0.3771075308,0.4270825982,0.31346035,0.1945290864,0.6589743495,0.4510392249,0.3160350323,0.2323253304,0.217539221,0.001656849985,0.4269925356,0.458001852,0.3148973882,0.6096349955
huawei,2017-11,RF Engineer,Dushanbe,,Former Employee,It was great opportunity in this company to improve my technical skills.,5,3,1,2,5,3,2,0.6958925128,0.1125404462,0.608956039,0.8811540008,0.6653721929,0.0001341233583,0.6015537381,0.3146514893,0.2924573421,0.007058640011,0.9510807395,0.8351696134,0.4381736219,0.5682837367,0.5597426295,0.01186886989,0.02404558845,0.2734132707,0.2779904902,0.01012233924,0.9739020467,0.6573162675,0.07453403622,0.859942615,0.3932711184,0.0001272345835,0.09909728914,0.4756903052,0.08852744102,0.1541768312
huawei,2017-11,,,,,Giant Tech but no support to employees,5,3,1,2,4,3,1,0.5341010094,0.4743157923,0.3543348312,0.1883741915,0.545557797,0.3178746402,0.4903705418,0.4557285309,0.25981915,0.3779036403,0.5979630947,0.4359935224,0.6371185184,0.5552605987,0.4705272019,0.07157574594,0.4891922474,0.4582249224,0.4553383887,0.161693275,0.6585505009,0.2462315261,0.3675396144,0.3962372541,0.5112516284,0.02737390436,0.3454051614,0.3998778164,0.2788438499,0.1718027294
huawei,2017-11,Solution Sale Manager,Bangkok,Thailand,Current Employee,Solution Sale Manager,5,3,1,2,3,3,2,0.5536519885,0.594004333,0.4521309435,0.4829603434,0.4492822289,0.3583517373,0.4830309451,0.470287174,0.6904754639,0.3342454731,0.7767903805,0.5738722086,0.4167479575,0.573368907,0.5865892768,0.0008731100825,0.5083463192,0.4333879948,0.1296780258,0.05528453365,0.6017924547,0.2555346787,0.3342785239,0.6288033724,0.5620948672,0.004610285629,0.3720606863,0.4623788297,0.0477129221,0.09137800336
huawei,2017-10,Engineer,Dhaka,Bangladesh,Current Employee,To take challenge and build up the career is the best platform.,5,5,5,5,5,,,0.820176363,0.8345005512,0.1113418043,0.7723119259,0.4839605987,0.005748232361,0.3172096908,0.3213720322,0.0839130953,0.12841703,0.4682328999,0.4413870573,0.3666292727,0.5073467493,0.6357970834,0.05790076405,0.4963530004,0.4903464615,0.2668780982,0.2119157761,0.5877695084,0.2488473356,0.4549790025,0.6775648594,0.2522526979,0.1090169102,0.4349711239,0.5339035392,0.1832728982,0.3853522241
huawei,2017-11,,,,Former Employee,This is worst global corporation I have ever work so far. Don't go there if you are non-Chinese.,5,1,1,1,1,2,1,0.8158023953,0.01055137999,0.08900282532,0.8608618379,0.1052373797,5.15E-05,0.1463019848,0.499633044,0.04744563997,0.5704469085,0.9953042269,0.01783490926,0.0424968563,5.70E-07,0.0009626774699,0.0005120352725,0.004320115782,0.4848707914,0.1081439853,0.150532186,0.9956842661,0.9625993967,0.06188790128,8.08E-07,0.0009012119262,0.0001136565916,0.003795174882,0.2099856883,0.02908479236,0.0423929207
