date,filter,text
31 December 2017,comerica,comerica's yearly stock price <b>increased</b> by 62.22%
31 December 2018,comerica,comerica's yearly stock price <b>increased</b> by 27.12%
31 December 2019,comerica,comerica's yearly stock price <b>decreased</b> by 18.68%
31 December 2020,comerica,comerica's yearly stock price <b>decreased</b> by 35.70%
31 December 2021,comerica,comerica's yearly stock price <b>increased</b> by 45.39%
31 December 2009,nike,nike's yearly stock price <b>decreased</b> by 6.98%
31 December 2010,nike,nike's yearly stock price <b>increased</b> by 38.34%
31 December 2011,nike,nike's yearly stock price <b>increased</b> by 18.01%
31 December 2012,nike,nike's yearly stock price <b>increased</b> by 17.99%
31 December 2013,nike,nike's yearly stock price <b>increased</b> by 30.41%
31 December 2014,nike,nike's yearly stock price <b>increased</b> by 26.39%
31 December 2015,nike,nike's yearly stock price <b>increased</b> by 37.94%
31 December 2016,nike,nike's yearly stock price <b>increased</b> by 3.06%
31 December 2017,nike,nike's yearly stock price <b>increased</b> by 0.34%
31 December 2018,nike,nike's yearly stock price <b>increased</b> by 32.59%
31 December 2019,nike,nike's yearly stock price <b>increased</b> by 20.22%
31 December 2020,nike,nike's yearly stock price <b>increased</b> by 24.05%
31 December 2021,nike,nike's yearly stock price <b>increased</b> by 32.87%
31 December 2009,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 30.61%
31 December 2010,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 114.73%
31 December 2011,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 76.85%
31 December 2012,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 28.29%
31 December 2013,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 39.25%
31 December 2014,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 36.45%
31 December 2015,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 1.83%
31 December 2016,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 10.40%
31 December 2017,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 33.52%
31 December 2018,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 9.49%
31 December 2019,bookingholdings,bookingholdings's yearly stock price <b>decreased</b> by 4.96%
31 December 2020,bookingholdings,bookingholdings's yearly stock price <b>decreased</b> by 6.93%
31 December 2021,bookingholdings,bookingholdings's yearly stock price <b>increased</b> by 21.97%
31 December 2009,cognizant,cognizant's yearly stock price <b>increased</b> by 12.77%
31 December 2010,cognizant,cognizant's yearly stock price <b>increased</b> by 86.29%
31 December 2011,cognizant,cognizant's yearly stock price <b>increased</b> by 26.65%
31 December 2012,cognizant,cognizant's yearly stock price <b>decreased</b> by 6.02%
31 December 2013,cognizant,cognizant's yearly stock price <b>increased</b> by 15.04%
31 December 2014,cognizant,cognizant's yearly stock price <b>increased</b> by 26.61%
31 December 2015,cognizant,cognizant's yearly stock price <b>increased</b> by 27.31%
31 December 2016,cognizant,cognizant's yearly stock price <b>decreased</b> by 8.08%
31 December 2017,cognizant,cognizant's yearly stock price <b>increased</b> by 15.80%
31 December 2018,cognizant,cognizant's yearly stock price <b>increased</b> by 16.49%
31 December 2019,cognizant,cognizant's yearly stock price <b>decreased</b> by 13.76%
31 December 2020,cognizant,cognizant's yearly stock price <b>decreased</b> by 0.77%
31 December 2021,cognizant,cognizant's yearly stock price <b>increased</b> by 24.31%
31 December 2017,dell,dell's yearly stock price <b>increased</b> by 39.60%
31 December 2018,dell,dell's yearly stock price <b>increased</b> by 25.79%
31 December 2019,dell,dell's yearly stock price <b>increased</b> by 12.58%
31 December 2020,dell,dell's yearly stock price <b>increased</b> by 1.58%
31 December 2021,dell,dell's yearly stock price <b>increased</b> by 38.65%
31 December 2009,discoveryinc,discoveryinc's yearly stock price <b>increased</b> by 15.69%
31 December 2010,discoveryinc,discoveryinc's yearly stock price <b>increased</b> by 63.54%
31 December 2011,discoveryinc,discoveryinc's yearly stock price <b>increased</b> by 9.24%
31 December 2012,discoveryinc,discoveryinc's yearly stock price <b>increased</b> by 28.72%
31 December 2013,discoveryinc,discoveryinc's yearly stock price <b>increased</b> by 50.25%
31 December 2014,discoveryinc,discoveryinc's yearly stock price <b>decreased</b> by 2.49%
31 December 2015,discoveryinc,discoveryinc's yearly stock price <b>decreased</b> by 22.15%
31 December 2016,discoveryinc,discoveryinc's yearly stock price <b>decreased</b> by 12.93%
31 December 2017,discoveryinc,discoveryinc's yearly stock price <b>decreased</b> by 8.17%
31 December 2018,discoveryinc,discoveryinc's yearly stock price <b>increased</b> by 8.29%
31 December 2019,discoveryinc,discoveryinc's yearly stock price <b>increased</b> by 9.25%
31 December 2020,discoveryinc,discoveryinc's yearly stock price <b>decreased</b> by 17.91%
31 December 2021,discoveryinc,discoveryinc's yearly stock price <b>increased</b> by 67.58%
31 December 2009,fiserv,fiserv's yearly stock price <b>decreased</b> by 7.84%
31 December 2010,fiserv,fiserv's yearly stock price <b>increased</b> by 19.74%
31 December 2011,fiserv,fiserv's yearly stock price <b>increased</b> by 15.70%
31 December 2012,fiserv,fiserv's yearly stock price <b>increased</b> by 18.54%
31 December 2013,fiserv,fiserv's yearly stock price <b>increased</b> by 33.56%
31 December 2014,fiserv,fiserv's yearly stock price <b>increased</b> by 32.36%
31 December 2015,fiserv,fiserv's yearly stock price <b>increased</b> by 35.86%
31 December 2016,fiserv,fiserv's yearly stock price <b>increased</b> by 20.19%
31 December 2017,fiserv,fiserv's yearly stock price <b>increased</b> by 19.99%
31 December 2018,fiserv,fiserv's yearly stock price <b>increased</b> by 22.78%
31 December 2019,fiserv,fiserv's yearly stock price <b>increased</b> by 28.29%
31 December 2020,fiserv,fiserv's yearly stock price <b>increased</b> by 9.29%
31 December 2021,fiserv,fiserv's yearly stock price <b>increased</b> by 4.91%
31 December 2009,metlife,metlife's yearly stock price <b>decreased</b> by 36.08%
31 December 2010,metlife,metlife's yearly stock price <b>increased</b> by 31.26%
31 December 2011,metlife,metlife's yearly stock price <b>decreased</b> by 1.44%
31 December 2012,metlife,metlife's yearly stock price <b>decreased</b> by 10.62%
31 December 2013,metlife,metlife's yearly stock price <b>increased</b> by 34.22%
31 December 2014,metlife,metlife's yearly stock price <b>increased</b> by 22.33%
31 December 2015,metlife,metlife's yearly stock price <b>decreased</b> by 0.43%
31 December 2016,metlife,metlife's yearly stock price <b>decreased</b> by 9.68%
31 December 2017,metlife,metlife's yearly stock price <b>increased</b> by 26.25%
31 December 2018,metlife,metlife's yearly stock price <b>decreased</b> by 2.99%
31 December 2019,metlife,metlife's yearly stock price <b>increased</b> by 5.95%
31 December 2020,metlife,metlife's yearly stock price <b>decreased</b> by 10.72%
31 December 2021,metlife,metlife's yearly stock price <b>increased</b> by 30.69%
31 December 2009,cbre,cbre's yearly stock price <b>decreased</b> by 44.65%
31 December 2010,cbre,cbre's yearly stock price <b>increased</b> by 92.06%
31 December 2011,cbre,cbre's yearly stock price <b>increased</b> by 27.99%
31 December 2012,cbre,cbre's yearly stock price <b>decreased</b> by 14.38%
31 December 2013,cbre,cbre's yearly stock price <b>increased</b> by 30.60%
31 December 2014,cbre,cbre's yearly stock price <b>increased</b> by 27.28%
31 December 2015,cbre,cbre's yearly stock price <b>increased</b> by 19.92%
31 December 2016,cbre,cbre's yearly stock price <b>decreased</b> by 20.19%
31 December 2017,cbre,cbre's yearly stock price <b>increased</b> by 28.20%
31 December 2018,cbre,cbre's yearly stock price <b>increased</b> by 24.16%
31 December 2019,cbre,cbre's yearly stock price <b>increased</b> by 12.61%
31 December 2020,cbre,cbre's yearly stock price <b>decreased</b> by 2.13%
31 December 2021,cbre,cbre's yearly stock price <b>increased</b> by 29.19%
31 December 2009,ge,ge's yearly stock price <b>decreased</b> by 48.18%
31 December 2010,ge,ge's yearly stock price <b>increased</b> by 27.32%
31 December 2011,ge,ge's yearly stock price <b>increased</b> by 12.96%
31 December 2012,ge,ge's yearly stock price <b>increased</b> by 15.90%
31 December 2013,ge,ge's yearly stock price <b>increased</b> by 22.84%
31 December 2014,ge,ge's yearly stock price <b>increased</b> by 11.83%
31 December 2015,ge,ge's yearly stock price <b>increased</b> by 6.87%
31 December 2016,ge,ge's yearly stock price <b>increased</b> by 16.87%
31 December 2017,ge,ge's yearly stock price <b>decreased</b> by 11.78%
31 December 2018,ge,ge's yearly stock price <b>decreased</b> by 48.66%
31 December 2019,ge,ge's yearly stock price <b>decreased</b> by 19.81%
31 December 2020,ge,ge's yearly stock price <b>decreased</b> by 15.51%
31 December 2021,ge,ge's yearly stock price <b>increased</b> by 38.01%
31 December 2015,sprint,sprint's yearly stock price <b>increased</b> by 134.63%
31 December 2016,sprint,sprint's yearly stock price <b>increased</b> by 34.45%
31 December 2017,sprint,sprint's yearly stock price <b>decreased</b> by 35.57%
31 December 2018,sprint,sprint's yearly stock price <b>decreased</b> by 45.65%
31 December 2019,sprint,sprint's yearly stock price <b>increased</b> by 12.93%
31 December 2020,sprint,sprint's yearly stock price <b>decreased</b> by 50.29%
31 December 2009,akamai,akamai's yearly stock price <b>decreased</b> by 23.95%
31 December 2010,akamai,akamai's yearly stock price <b>increased</b> by 104.03%
31 December 2011,akamai,akamai's yearly stock price <b>decreased</b> by 21.25%
31 December 2012,akamai,akamai's yearly stock price <b>increased</b> by 10.23%
31 December 2013,akamai,akamai's yearly stock price <b>increased</b> by 23.91%
31 December 2014,akamai,akamai's yearly stock price <b>increased</b> by 32.63%
31 December 2015,akamai,akamai's yearly stock price <b>increased</b> by 18.37%
31 December 2016,akamai,akamai's yearly stock price <b>decreased</b> by 19.42%
31 December 2017,akamai,akamai's yearly stock price <b>increased</b> by 0.36%
31 December 2018,akamai,akamai's yearly stock price <b>increased</b> by 28.63%
31 December 2019,akamai,akamai's yearly stock price <b>increased</b> by 12.32%
31 December 2020,akamai,akamai's yearly stock price <b>increased</b> by 27.89%
31 December 2021,akamai,akamai's yearly stock price <b>increased</b> by 5.66%
31 December 2013,amcor,amcor's yearly stock price <b>increased</b> by 25.50%
31 December 2014,amcor,amcor's yearly stock price <b>increased</b> by 3.47%
31 December 2015,amcor,amcor's yearly stock price <b>increased</b> by 6.52%
31 December 2016,amcor,amcor's yearly stock price <b>increased</b> by 11.61%
31 December 2017,amcor,amcor's yearly stock price <b>increased</b> by 11.77%
31 December 2018,amcor,amcor's yearly stock price <b>decreased</b> by 6.03%
31 December 2019,amcor,amcor's yearly stock price <b>increased</b> by 5.35%
31 December 2020,amcor,amcor's yearly stock price <b>increased</b> by 3.63%
31 December 2021,amcor,amcor's yearly stock price <b>increased</b> by 11.80%
31 December 2009,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 0.02%
31 December 2010,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 16.45%
31 December 2011,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 9.57%
31 December 2012,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 21.45%
31 December 2013,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 20.93%
31 December 2014,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 12.97%
31 December 2015,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 4.12%
31 December 2016,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 6.77%
31 December 2017,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 5.50%
31 December 2018,colgate-palmolive,colgate-palmolive's yearly stock price <b>decreased</b> by 5.90%
31 December 2019,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 6.54%
31 December 2020,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 11.45%
31 December 2021,colgate-palmolive,colgate-palmolive's yearly stock price <b>increased</b> by 7.82%
31 December 2009,humana,humana's yearly stock price <b>decreased</b> by 24.84%
31 December 2010,humana,humana's yearly stock price <b>increased</b> by 44.81%
31 December 2011,humana,humana's yearly stock price <b>increased</b> by 49.53%
31 December 2012,humana,humana's yearly stock price <b>increased</b> by 6.01%
31 December 2013,humana,humana's yearly stock price <b>increased</b> by 11.29%
31 December 2014,humana,humana's yearly stock price <b>increased</b> by 44.37%
31 December 2015,humana,humana's yearly stock price <b>increased</b> by 45.84%
31 December 2016,humana,humana's yearly stock price <b>increased</b> by 2.07%
31 December 2017,humana,humana's yearly stock price <b>increased</b> by 30.23%
31 December 2018,humana,humana's yearly stock price <b>increased</b> by 31.24%
31 December 2019,humana,humana's yearly stock price <b>decreased</b> by 4.83%
31 December 2020,humana,humana's yearly stock price <b>increased</b> by 35.34%
31 December 2021,humana,humana's yearly stock price <b>increased</b> by 4.70%
31 December 2009,cabotoilgas,cabotoilgas's yearly stock price <b>decreased</b> by 25.89%
